uid,area,outages,customers,percent_out,dt_stamp
St._Mary's2023-02-12T14:00:36,St. Mary's,0,55824,0.00,02/12/2023 02:00:36 PM
Queen_Anne's2023-02-14T22:45:33,Queen Anne's,0,27185,0.00,02/14/2023 10:45:33 PM
Somerset2023-02-14T22:45:33,Somerset,0,11411,0.00,02/14/2023 10:45:33 PM
St._Mary's2023-02-14T22:45:33,St. Mary's,1,55824,0.00,02/14/2023 10:45:33 PM
Talbot2023-02-14T22:45:33,Talbot,0,23590,0.00,02/14/2023 10:45:33 PM
Washington2023-02-14T22:45:33,Washington,0,54074,0.00,02/14/2023 10:45:33 PM
Wicomico2023-02-14T22:45:33,Wicomico,0,49825,0.00,02/14/2023 10:45:33 PM
Worcester2023-02-14T22:45:33,Worcester,0,59657,0.00,02/14/2023 10:45:33 PM
Queen_Anne's2023-02-16T05:15:35,Queen Anne's,0,27194,0.00,02/16/2023 05:15:35 AM
Somerset2023-02-16T05:15:35,Somerset,0,11433,0.00,02/16/2023 05:15:35 AM
St._Mary's2023-02-16T05:15:35,St. Mary's,0,55824,0.00,02/16/2023 05:15:35 AM
Talbot2023-02-16T05:15:35,Talbot,0,23608,0.00,02/16/2023 05:15:35 AM
Washington2023-02-16T05:15:35,Washington,0,54074,0.00,02/16/2023 05:15:35 AM
Wicomico2023-02-16T05:15:35,Wicomico,0,49833,0.00,02/16/2023 05:15:35 AM
Allegany2023-03-02T22:00:45,Allegany,0,37530,0.00,03/02/2023 10:00:45 PM
Allegany2023-02-14T23:00:35,Allegany,0,37533,0.00,02/14/2023 11:00:35 PM
Anne_Arundel2023-02-14T23:00:35,Anne Arundel,4,259966,0.00,02/14/2023 11:00:35 PM
Baltimore2023-02-14T23:00:35,Baltimore,0,375681,0.00,02/14/2023 11:00:35 PM
Baltimore_City2023-02-14T23:00:35,Baltimore City,4,281604,0.00,02/14/2023 11:00:35 PM
Calvert2023-02-14T23:00:35,Calvert,0,41819,0.00,02/14/2023 11:00:35 PM
Caroline2023-02-14T23:00:35,Caroline,0,16235,0.00,02/14/2023 11:00:35 PM
Carroll2023-02-18T18:00:34,Carroll,0,76235,0.00,02/18/2023 06:00:34 PM
Cecil2023-02-18T18:00:34,Cecil,0,50234,0.00,02/18/2023 06:00:34 PM
Garrett2023-02-23T01:15:36,Garrett,0,20466,0.00,02/23/2023 01:15:36 AM
Harford2023-02-23T01:15:36,Harford,0,113312,0.00,02/23/2023 01:15:36 AM
Howard2023-02-23T01:15:36,Howard,0,136883,0.00,02/23/2023 01:15:36 AM
Kent2023-02-23T01:15:36,Kent,0,12295,0.00,02/23/2023 01:15:36 AM
Montgomery2023-02-23T01:15:36,Montgomery,0,382961,0.00,02/23/2023 01:15:36 AM
Prince_George's2023-02-23T01:15:36,Prince George's,11,347816,0.00,02/23/2023 01:15:36 AM
Queen_Anne's2023-02-23T01:15:36,Queen Anne's,0,27193,0.00,02/23/2023 01:15:36 AM
Somerset2023-02-23T01:15:36,Somerset,0,11426,0.00,02/23/2023 01:15:36 AM
St._Mary's2023-02-23T01:15:36,St. Mary's,0,55824,0.00,02/23/2023 01:15:36 AM
Kent2023-02-24T18:30:34,Kent,0,12303,0.00,02/24/2023 06:30:34 PM
Montgomery2023-02-24T18:30:34,Montgomery,0,382945,0.00,02/24/2023 06:30:34 PM
Prince_George's2023-02-24T18:30:34,Prince George's,4,347824,0.00,02/24/2023 06:30:34 PM
Allegany2023-02-26T16:45:34,Allegany,0,37530,0.00,02/26/2023 04:45:34 PM
Anne_Arundel2023-02-26T16:45:34,Anne Arundel,4,260037,0.00,02/26/2023 04:45:34 PM
Baltimore2023-02-26T16:45:34,Baltimore,4,375845,0.00,02/26/2023 04:45:34 PM
Dorchester2023-02-28T14:00:41,Dorchester,0,19762,0.00,02/28/2023 02:00:41 PM
Anne_Arundel2023-03-02T22:00:45,Anne Arundel,0,260082,0.00,03/02/2023 10:00:45 PM
Baltimore2023-03-02T22:00:45,Baltimore,496,376048,0.13,03/02/2023 10:00:45 PM
Baltimore_City2023-03-02T22:00:45,Baltimore City,4,282255,0.00,03/02/2023 10:00:45 PM
Calvert2023-03-02T22:00:45,Calvert,0,41831,0.00,03/02/2023 10:00:45 PM
Caroline2023-03-02T22:00:45,Caroline,0,16228,0.00,03/02/2023 10:00:45 PM
Carroll2023-03-02T22:00:45,Carroll,168,76259,0.22,03/02/2023 10:00:45 PM
Cecil2023-03-02T22:00:45,Cecil,0,50230,0.00,03/02/2023 10:00:45 PM
Charles2023-03-02T22:00:45,Charles,0,70724,0.00,03/02/2023 10:00:45 PM
Dorchester2023-03-02T22:00:45,Dorchester,0,19763,0.00,03/02/2023 10:00:45 PM
Frederick2023-03-02T22:00:45,Frederick,0,116375,0.00,03/02/2023 10:00:45 PM
Garrett2023-03-02T22:00:45,Garrett,0,20464,0.00,03/02/2023 10:00:45 PM
Harford2023-03-02T22:00:45,Harford,4,113327,0.00,03/02/2023 10:00:45 PM
Carroll2023-02-14T23:00:35,Carroll,4,76225,0.01,02/14/2023 11:00:35 PM
Cecil2023-02-14T23:00:35,Cecil,0,50230,0.00,02/14/2023 11:00:35 PM
Charles2023-02-14T23:00:35,Charles,7,70731,0.01,02/14/2023 11:00:35 PM
Dorchester2023-02-14T23:00:35,Dorchester,0,19780,0.00,02/14/2023 11:00:35 PM
Frederick2023-02-14T23:00:35,Frederick,0,116320,0.00,02/14/2023 11:00:35 PM
Garrett2023-02-14T23:00:35,Garrett,0,20466,0.00,02/14/2023 11:00:35 PM
Harford2023-02-14T23:00:35,Harford,4,113300,0.00,02/14/2023 11:00:35 PM
Charles2023-02-18T18:00:34,Charles,0,70731,0.00,02/18/2023 06:00:34 PM
Dorchester2023-02-18T18:00:34,Dorchester,0,19788,0.00,02/18/2023 06:00:34 PM
Frederick2023-02-18T18:00:34,Frederick,1,116399,0.00,02/18/2023 06:00:34 PM
Garrett2023-02-18T18:00:34,Garrett,1,20466,0.00,02/18/2023 06:00:34 PM
Harford2023-02-18T18:00:34,Harford,0,113304,0.00,02/18/2023 06:00:34 PM
Howard2023-02-18T18:00:34,Howard,0,136858,0.00,02/18/2023 06:00:34 PM
Kent2023-02-18T18:00:34,Kent,0,12298,0.00,02/18/2023 06:00:34 PM
Montgomery2023-02-18T18:00:34,Montgomery,0,382965,0.00,02/18/2023 06:00:34 PM
Prince_George's2023-02-18T18:00:34,Prince George's,4,347801,0.00,02/18/2023 06:00:34 PM
Queen_Anne's2023-02-18T18:00:34,Queen Anne's,0,27199,0.00,02/18/2023 06:00:34 PM
Somerset2023-02-18T18:00:34,Somerset,0,11431,0.00,02/18/2023 06:00:34 PM
Baltimore_City2023-02-26T16:45:34,Baltimore City,29,281977,0.01,02/26/2023 04:45:34 PM
Calvert2023-02-26T16:45:34,Calvert,0,41830,0.00,02/26/2023 04:45:34 PM
Caroline2023-02-26T16:45:34,Caroline,0,16241,0.00,02/26/2023 04:45:34 PM
Carroll2023-02-26T16:45:34,Carroll,0,76245,0.00,02/26/2023 04:45:34 PM
Howard2023-03-02T22:00:45,Howard,0,136933,0.00,03/02/2023 10:00:45 PM
Kent2023-03-02T22:00:45,Kent,0,12294,0.00,03/02/2023 10:00:45 PM
Montgomery2023-03-02T22:00:45,Montgomery,0,382897,0.00,03/02/2023 10:00:45 PM
Prince_George's2023-03-02T22:00:45,Prince George's,4,347870,0.00,03/02/2023 10:00:45 PM
Queen_Anne's2023-03-02T22:00:45,Queen Anne's,0,27200,0.00,03/02/2023 10:00:45 PM
Somerset2023-03-02T22:00:45,Somerset,0,11430,0.00,03/02/2023 10:00:45 PM
St._Mary's2023-03-02T22:00:45,St. Mary's,0,55803,0.00,03/02/2023 10:00:45 PM
Howard2023-02-14T23:00:35,Howard,0,137512,0.00,02/14/2023 11:00:35 PM
Kent2023-02-14T23:00:35,Kent,0,12296,0.00,02/14/2023 11:00:35 PM
Montgomery2023-02-14T23:00:35,Montgomery,7,382965,0.00,02/14/2023 11:00:35 PM
Talbot2023-02-23T01:15:36,Talbot,0,23606,0.00,02/23/2023 01:15:36 AM
Washington2023-02-23T01:15:36,Washington,0,54073,0.00,02/23/2023 01:15:36 AM
Wicomico2023-02-23T01:15:36,Wicomico,0,49857,0.00,02/23/2023 01:15:36 AM
Worcester2023-02-23T01:15:36,Worcester,0,59648,0.00,02/23/2023 01:15:36 AM
Allegany2023-02-23T01:45:37,Allegany,1,37530,0.00,02/23/2023 01:45:37 AM
Cecil2023-02-26T16:45:34,Cecil,0,50237,0.00,02/26/2023 04:45:34 PM
Anne_Arundel2023-02-23T01:45:37,Anne Arundel,0,260021,0.00,02/23/2023 01:45:37 AM
Baltimore2023-02-23T01:45:37,Baltimore,0,375794,0.00,02/23/2023 01:45:37 AM
Baltimore_City2023-02-23T01:45:37,Baltimore City,4,281826,0.00,02/23/2023 01:45:37 AM
Calvert2023-02-23T01:45:37,Calvert,0,41821,0.00,02/23/2023 01:45:37 AM
Caroline2023-02-23T01:45:37,Caroline,0,16226,0.00,02/23/2023 01:45:37 AM
Carroll2023-02-23T01:45:37,Carroll,0,76242,0.00,02/23/2023 01:45:37 AM
Charles2023-02-26T16:45:34,Charles,0,70724,0.00,02/26/2023 04:45:34 PM
Dorchester2023-02-26T16:45:34,Dorchester,0,19781,0.00,02/26/2023 04:45:34 PM
Frederick2023-02-26T16:45:34,Frederick,0,116399,0.00,02/26/2023 04:45:34 PM
Garrett2023-02-26T16:45:34,Garrett,0,20466,0.00,02/26/2023 04:45:34 PM
Frederick2023-02-28T14:00:41,Frederick,0,116399,0.00,02/28/2023 02:00:41 PM
Garrett2023-02-28T14:00:41,Garrett,1,20466,0.00,02/28/2023 02:00:41 PM
Harford2023-02-28T14:00:41,Harford,0,113325,0.00,02/28/2023 02:00:41 PM
Talbot2023-02-12T08:45:36,Talbot,0,23608,0.00,02/12/2023 08:45:36 AM
Washington2023-02-12T08:45:36,Washington,743,54074,1.37,02/12/2023 08:45:36 AM
Wicomico2023-02-12T08:45:36,Wicomico,0,49832,0.00,02/12/2023 08:45:36 AM
Worcester2023-02-12T08:45:36,Worcester,0,59675,0.00,02/12/2023 08:45:36 AM
Talbot2023-02-12T14:00:36,Talbot,0,23608,0.00,02/12/2023 02:00:36 PM
Washington2023-02-12T14:00:36,Washington,0,54074,0.00,02/12/2023 02:00:36 PM
Wicomico2023-02-12T14:00:36,Wicomico,0,49832,0.00,02/12/2023 02:00:36 PM
Worcester2023-02-12T14:00:36,Worcester,0,59673,0.00,02/12/2023 02:00:36 PM
Allegany2023-02-14T03:45:34,Allegany,0,37533,0.00,02/14/2023 03:45:34 AM
Anne_Arundel2023-02-14T03:45:34,Anne Arundel,4,259981,0.00,02/14/2023 03:45:34 AM
Baltimore2023-02-14T03:45:34,Baltimore,4,375675,0.00,02/14/2023 03:45:34 AM
Baltimore_City2023-02-14T03:45:34,Baltimore City,0,281477,0.00,02/14/2023 03:45:34 AM
Calvert2023-02-14T03:45:34,Calvert,0,41818,0.00,02/14/2023 03:45:34 AM
Caroline2023-02-14T03:45:34,Caroline,0,16240,0.00,02/14/2023 03:45:34 AM
Carroll2023-02-14T03:45:34,Carroll,0,76220,0.00,02/14/2023 03:45:34 AM
Cecil2023-02-14T03:45:34,Cecil,0,50229,0.00,02/14/2023 03:45:34 AM
Charles2023-02-14T03:45:34,Charles,0,70731,0.00,02/14/2023 03:45:34 AM
Dorchester2023-02-14T03:45:34,Dorchester,0,19784,0.00,02/14/2023 03:45:34 AM
Cecil2023-02-23T01:45:37,Cecil,0,50233,0.00,02/23/2023 01:45:37 AM
Frederick2023-02-14T03:45:34,Frederick,0,116320,0.00,02/14/2023 03:45:34 AM
Garrett2023-02-14T03:45:34,Garrett,0,20466,0.00,02/14/2023 03:45:34 AM
Harford2023-02-14T03:45:34,Harford,4,113302,0.00,02/14/2023 03:45:34 AM
Howard2023-02-14T03:45:34,Howard,0,137526,0.00,02/14/2023 03:45:34 AM
Prince_George's2023-02-14T23:00:35,Prince George's,4,347786,0.00,02/14/2023 11:00:35 PM
Queen_Anne's2023-02-14T23:00:35,Queen Anne's,0,27185,0.00,02/14/2023 11:00:35 PM
Somerset2023-02-14T23:00:35,Somerset,0,11411,0.00,02/14/2023 11:00:35 PM
St._Mary's2023-02-14T23:00:35,St. Mary's,1,55824,0.00,02/14/2023 11:00:35 PM
Talbot2023-03-02T22:00:45,Talbot,0,23582,0.00,03/02/2023 10:00:45 PM
Talbot2023-02-14T23:00:35,Talbot,0,23590,0.00,02/14/2023 11:00:35 PM
Washington2023-02-14T23:00:35,Washington,0,54074,0.00,02/14/2023 11:00:35 PM
Wicomico2023-02-14T23:00:35,Wicomico,0,49825,0.00,02/14/2023 11:00:35 PM
Worcester2023-02-14T23:00:35,Worcester,0,59657,0.00,02/14/2023 11:00:35 PM
Worcester2023-02-16T05:15:35,Worcester,0,59671,0.00,02/16/2023 05:15:35 AM
St._Mary's2023-02-18T18:00:34,St. Mary's,0,55824,0.00,02/18/2023 06:00:34 PM
Talbot2023-02-18T18:00:34,Talbot,0,23607,0.00,02/18/2023 06:00:34 PM
Washington2023-02-18T18:00:34,Washington,0,54074,0.00,02/18/2023 06:00:34 PM
Wicomico2023-02-18T18:00:34,Wicomico,0,49881,0.00,02/18/2023 06:00:34 PM
Worcester2023-02-18T18:00:34,Worcester,0,59666,0.00,02/18/2023 06:00:34 PM
Allegany2023-02-23T01:30:34,Allegany,1,37530,0.00,02/23/2023 01:30:34 AM
Queen_Anne's2023-02-24T18:30:34,Queen Anne's,0,27195,0.00,02/24/2023 06:30:34 PM
Somerset2023-02-24T18:30:34,Somerset,0,11429,0.00,02/24/2023 06:30:34 PM
Howard2023-02-28T14:00:41,Howard,4,136920,0.00,02/28/2023 02:00:41 PM
Kent2023-02-28T14:00:41,Kent,0,12297,0.00,02/28/2023 02:00:41 PM
Washington2023-03-02T22:00:45,Washington,1,54067,0.00,03/02/2023 10:00:45 PM
Wicomico2023-03-02T22:00:45,Wicomico,0,49895,0.00,03/02/2023 10:00:45 PM
Worcester2023-03-02T22:00:45,Worcester,4,59667,0.01,03/02/2023 10:00:45 PM
Allegany2023-02-20T06:00:34,Allegany,0,37531,0.00,02/20/2023 06:00:34 AM
Anne_Arundel2023-02-20T06:00:34,Anne Arundel,58,259986,0.02,02/20/2023 06:00:34 AM
Baltimore2023-02-20T06:00:34,Baltimore,4,375742,0.00,02/20/2023 06:00:34 AM
St._Mary's2023-02-24T18:30:34,St. Mary's,0,55824,0.00,02/24/2023 06:30:34 PM
Talbot2023-02-24T18:30:34,Talbot,4,23599,0.02,02/24/2023 06:30:34 PM
Washington2023-02-24T18:30:34,Washington,0,54073,0.00,02/24/2023 06:30:34 PM
Worcester2023-02-16T12:45:35,Worcester,0,59665,0.00,02/16/2023 12:45:35 PM
Wicomico2023-02-24T18:30:34,Wicomico,2,49864,0.00,02/24/2023 06:30:34 PM
Worcester2023-02-24T18:30:34,Worcester,2,59646,0.00,02/24/2023 06:30:34 PM
Talbot2023-02-17T23:45:36,Talbot,0,23523,0.00,02/17/2023 11:45:36 PM
Washington2023-02-17T23:45:36,Washington,0,54074,0.00,02/17/2023 11:45:36 PM
Wicomico2023-02-17T23:45:36,Wicomico,0,49773,0.00,02/17/2023 11:45:36 PM
Worcester2023-02-17T23:45:36,Worcester,0,59586,0.00,02/17/2023 11:45:36 PM
Baltimore_City2023-02-20T06:00:34,Baltimore City,0,281733,0.00,02/20/2023 06:00:34 AM
Calvert2023-02-20T06:00:34,Calvert,0,41821,0.00,02/20/2023 06:00:34 AM
Caroline2023-02-20T06:00:34,Caroline,0,16248,0.00,02/20/2023 06:00:34 AM
Carroll2023-02-20T06:00:34,Carroll,0,76237,0.00,02/20/2023 06:00:34 AM
Allegany2023-02-26T07:15:36,Allegany,0,37530,0.00,02/26/2023 07:15:36 AM
Anne_Arundel2023-02-26T07:15:36,Anne Arundel,0,260037,0.00,02/26/2023 07:15:36 AM
Baltimore2023-02-26T07:15:36,Baltimore,55,375845,0.01,02/26/2023 07:15:36 AM
Baltimore_City2023-02-26T07:15:36,Baltimore City,0,281977,0.00,02/26/2023 07:15:36 AM
Calvert2023-02-26T07:15:36,Calvert,0,41823,0.00,02/26/2023 07:15:36 AM
Caroline2023-02-26T07:15:36,Caroline,0,16241,0.00,02/26/2023 07:15:36 AM
Carroll2023-02-26T07:15:36,Carroll,0,76245,0.00,02/26/2023 07:15:36 AM
Cecil2023-02-26T07:15:36,Cecil,206,50237,0.41,02/26/2023 07:15:36 AM
Charles2023-02-26T07:15:36,Charles,0,70731,0.00,02/26/2023 07:15:36 AM
Dorchester2023-02-26T07:15:36,Dorchester,0,19781,0.00,02/26/2023 07:15:36 AM
Frederick2023-02-26T07:15:36,Frederick,0,116399,0.00,02/26/2023 07:15:36 AM
Garrett2023-02-26T07:15:36,Garrett,0,20466,0.00,02/26/2023 07:15:36 AM
Harford2023-02-26T07:15:36,Harford,0,113318,0.00,02/26/2023 07:15:36 AM
Howard2023-02-26T07:15:36,Howard,0,136890,0.00,02/26/2023 07:15:36 AM
Kent2023-02-26T07:15:36,Kent,0,12300,0.00,02/26/2023 07:15:36 AM
Anne_Arundel2023-02-23T01:30:34,Anne Arundel,0,260021,0.00,02/23/2023 01:30:34 AM
Baltimore2023-02-23T01:30:34,Baltimore,0,375794,0.00,02/23/2023 01:30:34 AM
Harford2023-02-26T16:45:34,Harford,0,113318,0.00,02/26/2023 04:45:34 PM
Baltimore2023-02-18T18:15:35,Baltimore,4,375732,0.00,02/18/2023 06:15:35 PM
Baltimore_City2023-02-23T01:30:34,Baltimore City,4,281826,0.00,02/23/2023 01:30:34 AM
Calvert2023-02-23T01:30:34,Calvert,0,41821,0.00,02/23/2023 01:30:34 AM
Howard2023-02-26T16:45:34,Howard,0,136890,0.00,02/26/2023 04:45:34 PM
Kent2023-02-26T16:45:34,Kent,0,12300,0.00,02/26/2023 04:45:34 PM
Allegany2023-03-02T22:15:43,Allegany,0,37530,0.00,03/02/2023 10:15:43 PM
Allegany2023-02-14T23:15:33,Allegany,0,37533,0.00,02/14/2023 11:15:33 PM
Anne_Arundel2023-02-14T23:15:33,Anne Arundel,4,259966,0.00,02/14/2023 11:15:33 PM
Baltimore2023-02-14T23:15:33,Baltimore,0,375681,0.00,02/14/2023 11:15:33 PM
Baltimore_City2023-02-14T23:15:33,Baltimore City,4,281604,0.00,02/14/2023 11:15:33 PM
Calvert2023-02-14T23:15:33,Calvert,0,41819,0.00,02/14/2023 11:15:33 PM
Caroline2023-02-14T23:15:33,Caroline,0,16235,0.00,02/14/2023 11:15:33 PM
Carroll2023-02-14T23:15:33,Carroll,4,76225,0.01,02/14/2023 11:15:33 PM
Cecil2023-02-14T23:15:33,Cecil,0,50230,0.00,02/14/2023 11:15:33 PM
Baltimore_City2023-02-18T18:15:35,Baltimore City,5,281705,0.00,02/18/2023 06:15:35 PM
Calvert2023-02-18T18:15:35,Calvert,0,41821,0.00,02/18/2023 06:15:35 PM
Caroline2023-02-18T18:15:35,Caroline,0,16248,0.00,02/18/2023 06:15:35 PM
Carroll2023-02-18T18:15:35,Carroll,0,76235,0.00,02/18/2023 06:15:35 PM
Cecil2023-02-18T18:15:35,Cecil,0,50234,0.00,02/18/2023 06:15:35 PM
Charles2023-02-18T18:15:35,Charles,0,70731,0.00,02/18/2023 06:15:35 PM
Dorchester2023-02-18T18:15:35,Dorchester,0,19788,0.00,02/18/2023 06:15:35 PM
Frederick2023-02-18T18:15:35,Frederick,1,116399,0.00,02/18/2023 06:15:35 PM
Caroline2023-02-23T01:30:34,Caroline,0,16226,0.00,02/23/2023 01:30:34 AM
Montgomery2023-02-26T16:45:34,Montgomery,4,382870,0.00,02/26/2023 04:45:34 PM
Prince_George's2023-02-26T16:45:34,Prince George's,0,347865,0.00,02/26/2023 04:45:34 PM
Allegany2023-02-12T14:15:35,Allegany,0,37525,0.00,02/12/2023 02:15:35 PM
Anne_Arundel2023-02-12T14:15:35,Anne Arundel,4,259965,0.00,02/12/2023 02:15:35 PM
Baltimore2023-02-12T14:15:35,Baltimore,0,375659,0.00,02/12/2023 02:15:35 PM
Baltimore_City2023-02-12T14:15:35,Baltimore City,4,281513,0.00,02/12/2023 02:15:35 PM
Calvert2023-02-12T14:15:35,Calvert,0,41818,0.00,02/12/2023 02:15:35 PM
Caroline2023-02-12T14:15:35,Caroline,0,16247,0.00,02/12/2023 02:15:35 PM
Carroll2023-02-12T14:15:35,Carroll,4,76219,0.01,02/12/2023 02:15:35 PM
Cecil2023-02-12T14:15:35,Cecil,0,50239,0.00,02/12/2023 02:15:35 PM
Charles2023-02-12T14:15:35,Charles,0,70731,0.00,02/12/2023 02:15:35 PM
Dorchester2023-02-12T14:15:35,Dorchester,0,19789,0.00,02/12/2023 02:15:35 PM
Frederick2023-02-12T14:15:35,Frederick,1,116320,0.00,02/12/2023 02:15:35 PM
Charles2023-02-14T23:15:33,Charles,0,70731,0.00,02/14/2023 11:15:33 PM
Dorchester2023-02-14T23:15:33,Dorchester,0,19780,0.00,02/14/2023 11:15:33 PM
Garrett2023-02-12T14:15:35,Garrett,0,20466,0.00,02/12/2023 02:15:35 PM
Harford2023-02-12T14:15:35,Harford,0,113298,0.00,02/12/2023 02:15:35 PM
Howard2023-02-12T14:15:35,Howard,0,137521,0.00,02/12/2023 02:15:35 PM
Frederick2023-02-14T23:15:33,Frederick,0,116320,0.00,02/14/2023 11:15:33 PM
Garrett2023-02-14T23:15:33,Garrett,0,20466,0.00,02/14/2023 11:15:33 PM
Harford2023-02-14T23:15:33,Harford,4,113300,0.00,02/14/2023 11:15:33 PM
Howard2023-02-14T23:15:33,Howard,0,137512,0.00,02/14/2023 11:15:33 PM
Kent2023-02-14T23:15:33,Kent,0,12296,0.00,02/14/2023 11:15:33 PM
Montgomery2023-02-14T23:15:33,Montgomery,6,382965,0.00,02/14/2023 11:15:33 PM
Carroll2023-02-23T01:30:34,Carroll,0,76242,0.00,02/23/2023 01:30:34 AM
Cecil2023-02-23T01:30:34,Cecil,0,50233,0.00,02/23/2023 01:30:34 AM
Charles2023-02-23T01:30:34,Charles,0,70731,0.00,02/23/2023 01:30:34 AM
Allegany2023-02-24T18:45:35,Allegany,0,37530,0.00,02/24/2023 06:45:35 PM
Queen_Anne's2023-02-26T16:45:34,Queen Anne's,0,27211,0.00,02/26/2023 04:45:34 PM
Somerset2023-02-26T16:45:34,Somerset,0,11439,0.00,02/26/2023 04:45:34 PM
St._Mary's2023-02-26T16:45:34,St. Mary's,0,55803,0.00,02/26/2023 04:45:34 PM
Talbot2023-02-26T16:45:34,Talbot,0,23601,0.00,02/26/2023 04:45:34 PM
Washington2023-02-26T16:45:34,Washington,0,54073,0.00,02/26/2023 04:45:34 PM
Wicomico2023-02-26T16:45:34,Wicomico,0,49910,0.00,02/26/2023 04:45:34 PM
Anne_Arundel2023-03-02T22:15:43,Anne Arundel,0,260082,0.00,03/02/2023 10:15:43 PM
Allegany2023-02-16T05:30:33,Allegany,0,37532,0.00,02/16/2023 05:30:33 AM
Garrett2023-02-18T18:15:35,Garrett,1,20466,0.00,02/18/2023 06:15:35 PM
Harford2023-02-18T18:15:35,Harford,0,113304,0.00,02/18/2023 06:15:35 PM
Allegany2023-02-20T21:15:34,Allegany,0,37531,0.00,02/20/2023 09:15:34 PM
Anne_Arundel2023-02-20T21:15:34,Anne Arundel,4,259986,0.00,02/20/2023 09:15:34 PM
Anne_Arundel2023-02-24T18:45:35,Anne Arundel,4,260049,0.00,02/24/2023 06:45:35 PM
Baltimore2023-02-24T18:45:35,Baltimore,13,375809,0.00,02/24/2023 06:45:35 PM
Baltimore_City2023-02-24T18:45:35,Baltimore City,5,281881,0.00,02/24/2023 06:45:35 PM
Worcester2023-02-26T16:45:34,Worcester,0,59680,0.00,02/26/2023 04:45:34 PM
Allegany2023-02-26T17:00:35,Allegany,0,37530,0.00,02/26/2023 05:00:35 PM
Anne_Arundel2023-02-26T17:00:35,Anne Arundel,4,260037,0.00,02/26/2023 05:00:35 PM
Baltimore2023-02-26T17:00:35,Baltimore,4,375845,0.00,02/26/2023 05:00:35 PM
Baltimore_City2023-02-26T17:00:35,Baltimore City,4,281977,0.00,02/26/2023 05:00:35 PM
Calvert2023-02-26T17:00:35,Calvert,0,41830,0.00,02/26/2023 05:00:35 PM
Caroline2023-02-26T17:00:35,Caroline,0,16241,0.00,02/26/2023 05:00:35 PM
Montgomery2023-02-28T14:00:41,Montgomery,4,382898,0.00,02/28/2023 02:00:41 PM
Prince_George's2023-02-28T14:00:41,Prince George's,10,347927,0.00,02/28/2023 02:00:41 PM
Queen_Anne's2023-02-28T14:00:41,Queen Anne's,0,27211,0.00,02/28/2023 02:00:41 PM
Somerset2023-02-28T14:00:41,Somerset,0,11427,0.00,02/28/2023 02:00:41 PM
St._Mary's2023-02-28T14:00:41,St. Mary's,3,55803,0.01,02/28/2023 02:00:41 PM
Talbot2023-02-28T14:00:41,Talbot,0,23594,0.00,02/28/2023 02:00:41 PM
Washington2023-02-28T14:00:41,Washington,0,54073,0.00,02/28/2023 02:00:41 PM
Wicomico2023-02-28T14:00:41,Wicomico,0,49903,0.00,02/28/2023 02:00:41 PM
Worcester2023-02-28T14:00:41,Worcester,0,59665,0.00,02/28/2023 02:00:41 PM
Baltimore2023-03-02T22:15:43,Baltimore,16,376048,0.00,03/02/2023 10:15:43 PM
Baltimore_City2023-03-02T22:15:43,Baltimore City,4,282255,0.00,03/02/2023 10:15:43 PM
Howard2023-02-18T18:15:35,Howard,0,136858,0.00,02/18/2023 06:15:35 PM
Kent2023-02-18T18:15:35,Kent,0,12298,0.00,02/18/2023 06:15:35 PM
Montgomery2023-02-18T18:15:35,Montgomery,0,382965,0.00,02/18/2023 06:15:35 PM
Prince_George's2023-02-18T18:15:35,Prince George's,4,347801,0.00,02/18/2023 06:15:35 PM
Queen_Anne's2023-02-18T18:15:35,Queen Anne's,0,27199,0.00,02/18/2023 06:15:35 PM
Baltimore2023-02-20T21:15:34,Baltimore,7,375742,0.00,02/20/2023 09:15:34 PM
Baltimore_City2023-02-20T21:15:34,Baltimore City,5,281733,0.00,02/20/2023 09:15:34 PM
Calvert2023-02-20T21:15:34,Calvert,0,41821,0.00,02/20/2023 09:15:34 PM
Caroline2023-02-20T21:15:34,Caroline,0,16237,0.00,02/20/2023 09:15:34 PM
Carroll2023-02-20T21:15:34,Carroll,0,76237,0.00,02/20/2023 09:15:34 PM
Cecil2023-02-20T21:15:34,Cecil,10,50236,0.02,02/20/2023 09:15:34 PM
Charles2023-02-20T21:15:34,Charles,0,70731,0.00,02/20/2023 09:15:34 PM
Dorchester2023-02-20T21:15:34,Dorchester,0,19778,0.00,02/20/2023 09:15:34 PM
Frederick2023-02-20T21:15:34,Frederick,0,116399,0.00,02/20/2023 09:15:34 PM
Dorchester2023-02-23T01:30:34,Dorchester,0,19778,0.00,02/23/2023 01:30:34 AM
Frederick2023-02-23T01:30:34,Frederick,0,116399,0.00,02/23/2023 01:30:34 AM
Garrett2023-02-23T01:30:34,Garrett,0,20466,0.00,02/23/2023 01:30:34 AM
Harford2023-02-23T01:30:34,Harford,0,113312,0.00,02/23/2023 01:30:34 AM
Howard2023-02-23T01:30:34,Howard,0,136883,0.00,02/23/2023 01:30:34 AM
Kent2023-02-23T01:30:34,Kent,0,12295,0.00,02/23/2023 01:30:34 AM
Montgomery2023-02-23T01:30:34,Montgomery,0,382961,0.00,02/23/2023 01:30:34 AM
Prince_George's2023-02-23T01:30:34,Prince George's,10,347816,0.00,02/23/2023 01:30:34 AM
Carroll2023-02-26T17:00:35,Carroll,0,76245,0.00,02/26/2023 05:00:35 PM
Calvert2023-03-02T22:15:43,Calvert,0,41831,0.00,03/02/2023 10:15:43 PM
